session_id,user_id,action,timestamp,device,product_id
S006855,U01346,add_cart,2026-06-19 23:40:11,pc,P0050
S003050,U04974,add_cart,2026-06-19 23:40:20,pc,P0175
S003050,U04974,add_cart,2026-06-19 23:40:45,pc,P0177
S006272,U02502,enter_checkout,2026-06-19 23:40:47,pc,
S003050,U04974,add_cart,2026-06-19 23:40:57,pc,P0355
S003050,U04974,add_cart,2026-06-19 23:41:08,pc,P0152
S007197,U06828,add_cart,2026-06-19 23:41:08,pc,P0180
S009701,U06829,add_cart,2026-06-19 23:41:16,mobile,P0449
S003050,U04974,enter_checkout,2026-06-19 23:41:32,pc,
S006855,U01346,add_cart,2026-06-19 23:41:53,pc,P0008
S007197,U06828,add_cart,2026-06-19 23:42:05,pc,P0385
S006272,U02502,payment_success,2026-06-19 23:42:24,pc,
S007197,U06828,add_cart,2026-06-19 23:43:01,pc,P0350
S006855,U01346,add_cart,2026-06-19 23:43:03,pc,P0293
S009701,U06829,add_cart,2026-06-19 23:43:04,mobile,P0299
S007197,U06828,enter_checkout,2026-06-19 23:43:36,pc,
S009701,U06829,add_cart,2026-06-19 23:43:47,mobile,P0499
S009701,U06829,add_cart,2026-06-19 23:44:09,mobile,P0321
S006855,U01346,add_cart,2026-06-19 23:44:18,pc,P0055
S007197,U06828,payment_success,2026-06-19 23:44:31,pc,
S003050,U04974,payment_success,2026-06-19 23:45:26,pc,
S009701,U06829,add_cart,2026-06-19 23:45:33,mobile,P0316
S006855,U01346,add_cart,2026-06-19 23:45:47,pc,P0060
S009701,U06829,add_cart,2026-06-19 23:45:47,mobile,P0163
S006855,U01346,add_cart,2026-06-19 23:46:20,pc,P0411
S009701,U06829,add_cart,2026-06-19 23:47:03,mobile,P0253
S000304,U04947,add_cart,2026-06-19 23:47:09,mobile,P0229
S010922,U00512,add_cart,2026-06-19 23:47:09,mobile,P0406
S006855,U01346,add_cart,2026-06-19 23:47:51,pc,P0225
S006855,U01346,add_cart,2026-06-19 23:48:02,pc,P0436
S009701,U06829,add_cart,2026-06-19 23:48:06,mobile,P0241
S006855,U01346,add_cart,2026-06-19 23:48:17,pc,P0208
S000304,U04947,add_cart,2026-06-19 23:48:26,mobile,P0190
S006855,U01346,add_cart,2026-06-19 23:48:39,pc,P0066
S009701,U06829,add_cart,2026-06-19 23:48:59,mobile,P0194
S010922,U00512,add_cart,2026-06-19 23:49:00,mobile,P0346
S009701,U06829,add_cart,2026-06-19 23:49:53,mobile,P0231
S010922,U00512,add_cart,2026-06-19 23:50:11,mobile,P0124
S006855,U01346,add_cart,2026-06-19 23:50:15,pc,P0352
S009701,U06829,add_cart,2026-06-19 23:50:25,mobile,P0215
S000304,U04947,add_cart,2026-06-19 23:50:26,mobile,P0414
S008053,U02668,add_cart,2026-06-19 23:50:27,pc,P0324
S010922,U00512,add_cart,2026-06-19 23:50:30,mobile,P0357
S000304,U04947,add_cart,2026-06-19 23:50:40,mobile,P0090
S000304,U04947,add_cart,2026-06-19 23:51:33,mobile,P0134
S000304,U04947,add_cart,2026-06-19 23:51:53,mobile,P0401
S000304,U04947,add_cart,2026-06-19 23:52:21,mobile,P0359
S009701,U06829,add_cart,2026-06-19 23:52:21,mobile,P0456
S008053,U02668,add_cart,2026-06-19 23:52:25,pc,P0001
S010922,U00512,add_cart,2026-06-19 23:52:30,mobile,P0031
S009701,U06829,add_cart,2026-06-19 23:53:27,mobile,P0361
S010922,U00512,add_cart,2026-06-19 23:53:44,mobile,P0231
S000304,U04947,add_cart,2026-06-19 23:53:47,mobile,P0121
S008053,U02668,add_cart,2026-06-19 23:54:03,pc,P0311
S010922,U00512,add_cart,2026-06-19 23:54:26,mobile,P0105
S009701,U06829,add_cart,2026-06-19 23:55:26,mobile,P0102
S010922,U00512,add_cart,2026-06-19 23:55:39,mobile,P0352
S000304,U04947,add_cart,2026-06-19 23:55:42,mobile,P0249
S008053,U02668,add_cart,2026-06-19 23:55:44,pc,P0322
S010922,U00512,add_cart,2026-06-19 23:55:52,mobile,P0391
S000304,U04947,add_cart,2026-06-19 23:56:11,mobile,P0093
S008474,U05190,add_cart,2026-06-19 23:56:13,pc,P0062
S008474,U05190,add_cart,2026-06-19 23:56:27,pc,P0340
S000448,U02023,add_cart,2026-06-19 23:56:31,pc,P0237
S008474,U05190,add_cart,2026-06-19 23:56:38,pc,P0221
S008053,U02668,add_cart,2026-06-19 23:57:25,pc,P0122
S008474,U05190,add_cart,2026-06-19 23:57:28,pc,P0269
S000448,U02023,add_cart,2026-06-19 23:57:39,pc,P0295
S000304,U04947,add_cart,2026-06-19 23:58:08,mobile,P0410
S008474,U05190,add_cart,2026-06-19 23:58:30,pc,P0190
S000448,U02023,add_cart,2026-06-19 23:58:33,pc,P0021
S008053,U02668,add_cart,2026-06-19 23:58:53,pc,P0030
S008053,U02668,add_cart,2026-06-19 23:59:09,pc,P0007
S000448,U02023,add_cart,2026-06-20 00:00:12,pc,P0378
S008474,U05190,add_cart,2026-06-20 00:00:18,pc,P0086
S008053,U02668,add_cart,2026-06-20 00:00:53,pc,P0339
S000448,U02023,add_cart,2026-06-20 00:02:09,pc,P0047
S008053,U02668,add_cart,2026-06-20 00:02:23,pc,P0096
S008053,U02668,add_cart,2026-06-20 00:03:47,pc,P0092
S000448,U02023,add_cart,2026-06-20 00:03:50,pc,P0148
S000448,U02023,add_cart,2026-06-20 00:05:41,pc,P0331
S000448,U02023,add_cart,2026-06-20 00:06:29,pc,P0452
S008665,U01546,add_cart,2026-06-20 00:06:35,pc,P0138
S000448,U02023,enter_checkout,2026-06-20 00:07:29,pc,
S008665,U01546,add_cart,2026-06-20 00:08:21,pc,P0072
S000448,U02023,payment_success,2026-06-20 00:09:28,pc,
S008665,U01546,add_cart,2026-06-20 00:09:29,pc,P0226
S008665,U01546,add_cart,2026-06-20 00:10:31,pc,P0463
S008665,U01546,add_cart,2026-06-20 00:10:52,pc,P0164
S008665,U01546,add_cart,2026-06-20 00:12:02,pc,P0118
S005485,U07310,add_cart,2026-06-20 00:12:33,mobile,P0279
S002913,U03970,add_cart,2026-06-20 00:12:44,pc,P0338
S008665,U01546,add_cart,2026-06-20 00:12:53,pc,P0363
S008665,U01546,enter_checkout,2026-06-20 00:13:03,pc,
S005485,U07310,add_cart,2026-06-20 00:13:34,mobile,P0264
S002913,U03970,add_cart,2026-06-20 00:14:13,pc,P0417
S002913,U03970,add_cart,2026-06-20 00:14:42,pc,P0009
S005485,U07310,add_cart,2026-06-20 00:15:20,mobile,P0094
S002913,U03970,add_cart,2026-06-20 00:16:03,pc,P0144
S002913,U03970,add_cart,2026-06-20 00:16:17,pc,P0241
S005485,U07310,add_cart,2026-06-20 00:16:32,mobile,P0317
S002913,U03970,add_cart,2026-06-20 00:16:57,pc,P0448
S007550,U02352,add_cart,2026-06-20 00:17:25,mobile,P0141
S002913,U03970,add_cart,2026-06-20 00:17:35,pc,P0003
S005485,U07310,add_cart,2026-06-20 00:17:49,mobile,P0187
S007550,U02352,add_cart,2026-06-20 00:18:55,mobile,P0449
S005485,U07310,add_cart,2026-06-20 00:19:11,mobile,P0194
S007550,U02352,add_cart,2026-06-20 00:19:11,mobile,P0071
S007550,U02352,add_cart,2026-06-20 00:19:59,mobile,P0156
S007550,U02352,add_cart,2026-06-20 00:20:23,mobile,P0231
S005485,U07310,add_cart,2026-06-20 00:20:46,mobile,P0099
S007550,U02352,add_cart,2026-06-20 00:21:56,mobile,P0116
S005485,U07310,add_cart,2026-06-20 00:22:02,mobile,P0234
S007550,U02352,enter_checkout,2026-06-20 00:23:06,mobile,
S005485,U07310,add_cart,2026-06-20 00:23:23,mobile,P0479
S009109,U02703,add_cart,2026-06-20 00:24:53,pc,P0465
S005485,U07310,add_cart,2026-06-20 00:25:11,mobile,P0243
S005485,U07310,add_cart,2026-06-20 00:25:23,mobile,P0117
S009109,U02703,add_cart,2026-06-20 00:25:28,pc,P0370
S005485,U07310,add_cart,2026-06-20 00:25:45,mobile,P0383
S005485,U07310,add_cart,2026-06-20 00:27:09,mobile,P0385
S009109,U02703,add_cart,2026-06-20 00:27:26,pc,P0364
S009109,U02703,add_cart,2026-06-20 00:27:55,pc,P0500
S009109,U02703,add_cart,2026-06-20 00:28:53,pc,P0071
S009109,U02703,enter_checkout,2026-06-20 00:30:13,pc,
S009109,U02703,payment_success,2026-06-20 00:32:49,pc,
S009150,U07611,add_cart,2026-06-20 00:38:13,mobile,P0082
S009150,U07611,add_cart,2026-06-20 00:39:48,mobile,P0165
S009150,U07611,add_cart,2026-06-20 00:41:16,mobile,P0219
S006057,U02545,add_cart,2026-06-20 00:41:34,pc,P0181
S006057,U02545,add_cart,2026-06-20 00:41:52,pc,P0133
S009150,U07611,add_cart,2026-06-20 00:43:00,mobile,P0439
S006057,U02545,add_cart,2026-06-20 00:43:14,pc,P0471
S009150,U07611,add_cart,2026-06-20 00:44:17,mobile,P0245
S003437,U05092,add_cart,2026-06-20 00:44:37,pc,P0439
S006057,U02545,add_cart,2026-06-20 00:45:14,pc,P0320
S003437,U05092,add_cart,2026-06-20 00:45:36,pc,P0492
S009150,U07611,add_cart,2026-06-20 00:45:50,mobile,P0199
S009150,U07611,add_cart,2026-06-20 00:46:00,mobile,P0309
S006057,U02545,add_cart,2026-06-20 00:46:05,pc,P0301
S003437,U05092,add_cart,2026-06-20 00:46:21,pc,P0020
S006057,U02545,add_cart,2026-06-20 00:47:15,pc,P0046
S003437,U05092,add_cart,2026-06-20 00:47:39,pc,P0236
S009150,U07611,add_cart,2026-06-20 00:47:45,mobile,P0390
S006057,U02545,add_cart,2026-06-20 00:47:48,pc,P0185
S003437,U05092,add_cart,2026-06-20 00:47:50,pc,P0107
S006057,U02545,add_cart,2026-06-20 00:48:11,pc,P0463
S003437,U05092,add_cart,2026-06-20 00:48:27,pc,P0239
S009150,U07611,add_cart,2026-06-20 00:48:41,mobile,P0192
S003437,U05092,add_cart,2026-06-20 00:49:28,pc,P0369
S003437,U05092,add_cart,2026-06-20 00:49:46,pc,P0070
S006057,U02545,add_cart,2026-06-20 00:49:58,pc,P0242
S003437,U05092,add_cart,2026-06-20 00:50:32,pc,P0087
S006057,U02545,add_cart,2026-06-20 00:51:37,pc,P0315
S003437,U05092,add_cart,2026-06-20 00:52:03,pc,P0317
S005072,U06673,add_cart,2026-06-20 00:53:04,mobile,P0163
S006057,U02545,add_cart,2026-06-20 00:53:25,pc,P0376
S005072,U06673,add_cart,2026-06-20 00:53:34,mobile,P0444
S003437,U05092,add_cart,2026-06-20 00:53:38,pc,P0493
S005072,U06673,add_cart,2026-06-20 00:54:10,mobile,P0373
S006057,U02545,add_cart,2026-06-20 00:55:17,pc,P0184
S003437,U05092,add_cart,2026-06-20 00:55:26,pc,P0371
S005072,U06673,add_cart,2026-06-20 00:55:46,mobile,P0132
S005072,U06673,add_cart,2026-06-20 00:55:56,mobile,P0081
S003437,U05092,add_cart,2026-06-20 00:56:21,pc,P0058
S006057,U02545,add_cart,2026-06-20 00:56:28,pc,P0208
S005072,U06673,add_cart,2026-06-20 00:57:06,mobile,P0084
S003437,U05092,add_cart,2026-06-20 00:57:09,pc,P0256
S003129,U07770,add_cart,2026-06-20 00:57:34,mobile,P0051
S003437,U05092,enter_checkout,2026-06-20 00:57:51,pc,
S005072,U06673,add_cart,2026-06-20 00:57:51,mobile,P0042
S003129,U07770,add_cart,2026-06-20 00:58:15,mobile,P0135
S006057,U02545,add_cart,2026-06-20 00:58:26,pc,P0409
S005072,U06673,add_cart,2026-06-20 00:59:05,mobile,P0495
S003129,U07770,add_cart,2026-06-20 00:59:27,mobile,P0190
S003437,U05092,payment_success,2026-06-20 00:59:54,pc,
S005072,U06673,add_cart,2026-06-20 01:00:14,mobile,P0287
S003129,U07770,add_cart,2026-06-20 01:00:45,mobile,P0084
S005072,U06673,add_cart,2026-06-20 01:01:00,mobile,P0412
S005072,U06673,add_cart,2026-06-20 01:02:58,mobile,P0155
S005072,U06673,add_cart,2026-06-20 01:04:38,mobile,P0102
S005072,U06673,add_cart,2026-06-20 01:06:29,mobile,P0355
S005072,U06673,add_cart,2026-06-20 01:07:23,mobile,P0428
S005072,U06673,add_cart,2026-06-20 01:07:57,mobile,P0474
S010951,U05458,add_cart,2026-06-20 02:07:34,mobile,P0102
S010951,U05458,add_cart,2026-06-20 02:08:17,mobile,P0354
S010951,U05458,add_cart,2026-06-20 02:09:11,mobile,P0320
S010951,U05458,add_cart,2026-06-20 02:09:27,mobile,P0416
S010951,U05458,add_cart,2026-06-20 02:10:07,mobile,P0469
S010951,U05458,add_cart,2026-06-20 02:11:41,mobile,P0331
S010951,U05458,enter_checkout,2026-06-20 02:12:07,mobile,
S010951,U05458,payment_success,2026-06-20 02:15:27,mobile,
S007674,U05424,add_cart,2026-06-20 02:15:35,pc,P0084
S007674,U05424,add_cart,2026-06-20 02:16:15,pc,P0029
S007674,U05424,add_cart,2026-06-20 02:17:00,pc,P0369
S007674,U05424,add_cart,2026-06-20 02:17:54,pc,P0068
S007674,U05424,add_cart,2026-06-20 02:19:15,pc,P0023
S007674,U05424,add_cart,2026-06-20 02:20:41,pc,P0379
S007674,U05424,add_cart,2026-06-20 02:22:03,pc,P0234
S005769,U03980,add_cart,2026-06-20 02:23:21,mobile,P0313
S007674,U05424,add_cart,2026-06-20 02:23:55,pc,P0049
S007674,U05424,add_cart,2026-06-20 02:24:37,pc,P0421
S005769,U03980,add_cart,2026-06-20 02:24:59,mobile,P0375
S005769,U03980,add_cart,2026-06-20 02:26:04,mobile,P0253
S007674,U05424,add_cart,2026-06-20 02:26:18,pc,P0284
S005769,U03980,add_cart,2026-06-20 02:27:26,mobile,P0230
S007674,U05424,add_cart,2026-06-20 02:27:30,pc,P0388
S007674,U05424,add_cart,2026-06-20 02:29:05,pc,P0073
S005769,U03980,add_cart,2026-06-20 02:29:10,mobile,P0322
S005769,U03980,add_cart,2026-06-20 02:29:32,mobile,P0059
S007674,U05424,add_cart,2026-06-20 02:30:34,pc,P0177
S005769,U03980,add_cart,2026-06-20 02:30:38,mobile,P0136
S005769,U03980,add_cart,2026-06-20 02:30:56,mobile,P0110
S007674,U05424,enter_checkout,2026-06-20 02:31:45,pc,
S005769,U03980,add_cart,2026-06-20 02:31:47,mobile,P0477
S005769,U03980,add_cart,2026-06-20 02:33:14,mobile,P0409
S007674,U05424,payment_success,2026-06-20 02:33:57,pc,
S010964,U04543,add_cart,2026-06-20 02:34:39,mobile,P0278
S005769,U03980,add_cart,2026-06-20 02:34:49,mobile,P0331
S010964,U04543,add_cart,2026-06-20 02:35:19,mobile,P0072
S010964,U04543,add_cart,2026-06-20 02:37:00,mobile,P0305
S010964,U04543,add_cart,2026-06-20 02:37:54,mobile,P0132
S010964,U04543,add_cart,2026-06-20 02:38:22,mobile,P0348
S010964,U04543,add_cart,2026-06-20 02:39:39,mobile,P0258
S010964,U04543,add_cart,2026-06-20 02:41:09,mobile,P0337
S001021,U00063,add_cart,2026-06-20 02:41:41,mobile,P0155
S010964,U04543,add_cart,2026-06-20 02:41:49,mobile,P0005
S010964,U04543,add_cart,2026-06-20 02:42:16,mobile,P0035
S001021,U00063,add_cart,2026-06-20 02:42:28,mobile,P0414
S001021,U00063,add_cart,2026-06-20 02:43:26,mobile,P0070
S010964,U04543,add_cart,2026-06-20 02:44:01,mobile,P0131
S001021,U00063,add_cart,2026-06-20 02:44:24,mobile,P0153
S010964,U04543,add_cart,2026-06-20 02:44:44,mobile,P0352
S001021,U00063,add_cart,2026-06-20 02:46:01,mobile,P0272
S010964,U04543,enter_checkout,2026-06-20 02:46:18,mobile,
S001021,U00063,add_cart,2026-06-20 02:48:01,mobile,P0498
S001021,U00063,add_cart,2026-06-20 02:48:46,mobile,P0298
S010964,U04543,payment_success,2026-06-20 02:49:37,mobile,
S001021,U00063,add_cart,2026-06-20 02:50:36,mobile,P0129
S001021,U00063,add_cart,2026-06-20 02:52:20,mobile,P0092
S001021,U00063,add_cart,2026-06-20 02:54:20,mobile,P0025
S001334,U01578,add_cart,2026-06-20 03:52:04,pc,P0407
S001334,U01578,add_cart,2026-06-20 03:53:47,pc,P0182
S001334,U01578,add_cart,2026-06-20 03:55:31,pc,P0261
S001334,U01578,add_cart,2026-06-20 03:57:24,pc,P0001
S001334,U01578,add_cart,2026-06-20 03:57:46,pc,P0177
S001334,U01578,add_cart,2026-06-20 03:58:37,pc,P0178
S001334,U01578,add_cart,2026-06-20 04:00:33,pc,P0279
S001334,U01578,add_cart,2026-06-20 04:01:40,pc,P0380
S001334,U01578,add_cart,2026-06-20 04:02:23,pc,P0041
S002741,U02877,add_cart,2026-06-20 05:09:49,mobile,P0383
S002741,U02877,add_cart,2026-06-20 05:10:18,mobile,P0118
S002741,U02877,add_cart,2026-06-20 05:11:33,mobile,P0482
S002741,U02877,add_cart,2026-06-20 05:13:06,mobile,P0123
S002741,U02877,add_cart,2026-06-20 05:13:44,mobile,P0185
S002741,U02877,add_cart,2026-06-20 05:14:27,mobile,P0186
S002741,U02877,add_cart,2026-06-20 05:15:28,mobile,P0435
S005668,U02784,add_cart,2026-06-20 05:15:55,mobile,P0231
S005668,U02784,add_cart,2026-06-20 05:16:13,mobile,P0150
S002741,U02877,add_cart,2026-06-20 05:17:01,mobile,P0269
S005668,U02784,add_cart,2026-06-20 05:17:30,mobile,P0451
S002741,U02877,add_cart,2026-06-20 05:17:38,mobile,P0259
S005668,U02784,add_cart,2026-06-20 05:17:53,mobile,P0494
S005668,U02784,add_cart,2026-06-20 05:18:39,mobile,P0146
S002741,U02877,add_cart,2026-06-20 05:19:10,mobile,P0179
S005668,U02784,add_cart,2026-06-20 05:19:41,mobile,P0462
S002741,U02877,add_cart,2026-06-20 05:20:26,mobile,P0234
S002741,U02877,add_cart,2026-06-20 05:22:20,mobile,P0433
S005077,U00435,add_cart,2026-06-20 05:23:13,mobile,P0179
S005077,U00435,add_cart,2026-06-20 05:23:46,mobile,P0422
S002741,U02877,add_cart,2026-06-20 05:23:47,mobile,P0495
S005077,U00435,add_cart,2026-06-20 05:25:13,mobile,P0331
S005077,U00435,add_cart,2026-06-20 05:27:04,mobile,P0224
S005077,U00435,add_cart,2026-06-20 05:27:37,mobile,P0241
S005077,U00435,add_cart,2026-06-20 05:28:39,mobile,P0103
S005077,U00435,add_cart,2026-06-20 05:29:53,mobile,P0256
S001595,U05340,add_cart,2026-06-20 05:37:03,mobile,P0017
S001595,U05340,add_cart,2026-06-20 05:37:58,mobile,P0330
S004265,U06174,add_cart,2026-06-20 05:38:54,mobile,P0101
S001595,U05340,add_cart,2026-06-20 05:39:40,mobile,P0368
S004265,U06174,add_cart,2026-06-20 05:40:02,mobile,P0170
S001595,U05340,add_cart,2026-06-20 05:40:54,mobile,P0024
S001595,U05340,add_cart,2026-06-20 05:41:23,mobile,P0293
S005834,U00691,add_cart,2026-06-20 05:41:50,mobile,P0235
S004265,U06174,add_cart,2026-06-20 05:41:58,mobile,P0084
S001595,U05340,add_cart,2026-06-20 05:42:03,mobile,P0436
S005834,U00691,add_cart,2026-06-20 05:42:41,mobile,P0080
S004265,U06174,add_cart,2026-06-20 05:42:53,mobile,P0462
S005834,U00691,add_cart,2026-06-20 05:43:09,mobile,P0141
S005834,U00691,add_cart,2026-06-20 05:43:31,mobile,P0472
S004265,U06174,add_cart,2026-06-20 05:43:46,mobile,P0187
S001595,U05340,add_cart,2026-06-20 05:43:48,mobile,P0143
S005834,U00691,add_cart,2026-06-20 05:43:58,mobile,P0189
S001595,U05340,add_cart,2026-06-20 05:44:35,mobile,P0379
S004265,U06174,add_cart,2026-06-20 05:44:35,mobile,P0037
S007364,U06608,add_cart,2026-06-20 05:45:47,pc,P0352
S005834,U00691,add_cart,2026-06-20 05:45:56,mobile,P0439
S001595,U05340,add_cart,2026-06-20 05:46:17,mobile,P0018
S004265,U06174,add_cart,2026-06-20 05:46:20,mobile,P0080
S007364,U06608,add_cart,2026-06-20 05:46:32,pc,P0139
S007364,U06608,add_cart,2026-06-20 05:46:55,pc,P0324
S001595,U05340,add_cart,2026-06-20 05:47:00,mobile,P0408
S004265,U06174,add_cart,2026-06-20 05:47:21,mobile,P0001
S001595,U05340,add_cart,2026-06-20 05:47:53,mobile,P0210
S005834,U00691,add_cart,2026-06-20 05:47:56,mobile,P0407
S007364,U06608,add_cart,2026-06-20 05:48:17,pc,P0147
S005834,U00691,add_cart,2026-06-20 05:48:23,mobile,P0429
S001595,U05340,add_cart,2026-06-20 05:48:34,mobile,P0191
S004265,U06174,add_cart,2026-06-20 05:48:34,mobile,P0489
S005834,U00691,add_cart,2026-06-20 05:48:46,mobile,P0310
S007364,U06608,add_cart,2026-06-20 05:48:49,pc,P0020
S007364,U06608,add_cart,2026-06-20 05:49:28,pc,P0124
S001595,U05340,add_cart,2026-06-20 05:49:51,mobile,P0204
S004265,U06174,add_cart,2026-06-20 05:50:15,mobile,P0317
S007364,U06608,add_cart,2026-06-20 05:50:15,pc,P0196
S004265,U06174,add_cart,2026-06-20 05:50:32,mobile,P0272
S004265,U06174,enter_checkout,2026-06-20 05:50:43,mobile,
S005834,U00691,add_cart,2026-06-20 05:50:45,mobile,P0191
S007364,U06608,add_cart,2026-06-20 05:50:50,pc,P0330
S005834,U00691,add_cart,2026-06-20 05:51:37,mobile,P0459
S001595,U05340,enter_checkout,2026-06-20 05:51:43,mobile,
S007364,U06608,add_cart,2026-06-20 05:52:09,pc,P0438
S005834,U00691,enter_checkout,2026-06-20 05:52:34,mobile,
S007364,U06608,add_cart,2026-06-20 05:53:03,pc,P0342
S007364,U06608,add_cart,2026-06-20 05:54:07,pc,P0265
S004745,U05640,add_cart,2026-06-20 05:54:30,mobile,P0488
S004745,U05640,add_cart,2026-06-20 05:54:40,mobile,P0331
S005834,U00691,payment_success,2026-06-20 05:54:42,mobile,
S007364,U06608,enter_checkout,2026-06-20 05:55:41,pc,
S001595,U05340,payment_success,2026-06-20 05:55:49,mobile,
S004745,U05640,add_cart,2026-06-20 05:56:26,mobile,P0208
S007364,U06608,payment_success,2026-06-20 05:56:28,pc,
S004745,U05640,add_cart,2026-06-20 05:56:44,mobile,P0258
S004745,U05640,add_cart,2026-06-20 05:58:16,mobile,P0039
S004745,U05640,add_cart,2026-06-20 05:58:48,mobile,P0075
S004745,U05640,add_cart,2026-06-20 05:59:16,mobile,P0240
S004745,U05640,add_cart,2026-06-20 06:00:17,mobile,P0263
S004613,U07654,add_cart,2026-06-20 06:01:34,mobile,P0234
S004745,U05640,add_cart,2026-06-20 06:01:46,mobile,P0257
S004613,U07654,add_cart,2026-06-20 06:02:51,mobile,P0285
S004745,U05640,add_cart,2026-06-20 06:03:08,mobile,P0265
S004613,U07654,add_cart,2026-06-20 06:03:35,mobile,P0463
S004745,U05640,add_cart,2026-06-20 06:04:03,mobile,P0364
S004745,U05640,add_cart,2026-06-20 06:04:24,mobile,P0317
S004613,U07654,add_cart,2026-06-20 06:05:35,mobile,P0440
S004745,U05640,add_cart,2026-06-20 06:05:51,mobile,P0428
S004613,U07654,add_cart,2026-06-20 06:06:03,mobile,P0082
S004613,U07654,add_cart,2026-06-20 06:06:36,mobile,P0163
S005390,U02726,add_cart,2026-06-20 06:06:40,mobile,P0188
S004613,U07654,enter_checkout,2026-06-20 06:06:48,mobile,
S005390,U02726,add_cart,2026-06-20 06:07:40,mobile,P0297
S005390,U02726,add_cart,2026-06-20 06:08:09,mobile,P0184
S005390,U02726,add_cart,2026-06-20 06:10:03,mobile,P0076
S005390,U02726,add_cart,2026-06-20 06:10:19,mobile,P0471
S009748,U01766,add_cart,2026-06-20 06:10:23,pc,P0438
S004613,U07654,payment_success,2026-06-20 06:10:31,mobile,
S009748,U01766,add_cart,2026-06-20 06:11:09,pc,P0404
S005390,U02726,add_cart,2026-06-20 06:11:46,mobile,P0056
S005390,U02726,add_cart,2026-06-20 06:12:59,mobile,P0145
S009748,U01766,add_cart,2026-06-20 06:13:00,pc,P0192
S009748,U01766,add_cart,2026-06-20 06:14:36,pc,P0467
S005390,U02726,add_cart,2026-06-20 06:14:56,mobile,P0468
S009748,U01766,add_cart,2026-06-20 06:16:22,pc,P0007
S009748,U01766,add_cart,2026-06-20 06:16:36,pc,P0329
S009748,U01766,add_cart,2026-06-20 06:18:11,pc,P0051
S000856,U07145,add_cart,2026-06-20 06:18:22,pc,P0263
S000856,U07145,add_cart,2026-06-20 06:19:36,pc,P0283
S000856,U07145,add_cart,2026-06-20 06:20:07,pc,P0245
S009748,U01766,add_cart,2026-06-20 06:20:09,pc,P0428
S000856,U07145,add_cart,2026-06-20 06:20:18,pc,P0021
S009748,U01766,enter_checkout,2026-06-20 06:20:38,pc,
S000856,U07145,add_cart,2026-06-20 06:20:40,pc,P0479
S000856,U07145,add_cart,2026-06-20 06:21:08,pc,P0445
S007239,U05126,add_cart,2026-06-20 06:21:12,mobile,P0451
S009748,U01766,payment_success,2026-06-20 06:21:23,pc,
S007239,U05126,add_cart,2026-06-20 06:22:49,mobile,P0055
S000856,U07145,add_cart,2026-06-20 06:22:53,pc,P0434
S007239,U05126,add_cart,2026-06-20 06:23:53,mobile,P0318
S001083,U06899,add_cart,2026-06-20 06:24:25,pc,P0078
S000856,U07145,add_cart,2026-06-20 06:24:34,pc,P0246
S007239,U05126,add_cart,2026-06-20 06:24:46,mobile,P0468
S000856,U07145,add_cart,2026-06-20 06:25:55,pc,P0035
S007239,U05126,add_cart,2026-06-20 06:26:00,mobile,P0343
S001083,U06899,add_cart,2026-06-20 06:26:17,pc,P0291
S007239,U05126,add_cart,2026-06-20 06:26:19,mobile,P0090
S000856,U07145,add_cart,2026-06-20 06:26:39,pc,P0181
S001083,U06899,add_cart,2026-06-20 06:26:52,pc,P0042
S000856,U07145,add_cart,2026-06-20 06:26:56,pc,P0170
S000856,U07145,add_cart,2026-06-20 06:27:09,pc,P0100
S001083,U06899,enter_checkout,2026-06-20 06:27:17,pc,
S001083,U06899,payment_success,2026-06-20 06:27:54,pc,
S007239,U05126,add_cart,2026-06-20 06:27:55,mobile,P0397
S000856,U07145,add_cart,2026-06-20 06:28:24,pc,P0159
S001765,U01096,add_cart,2026-06-20 06:28:54,mobile,P0282
S000856,U07145,add_cart,2026-06-20 06:29:01,pc,P0473
S001765,U01096,enter_checkout,2026-06-20 06:29:41,mobile,
S007239,U05126,add_cart,2026-06-20 06:29:55,mobile,P0052
S000856,U07145,enter_checkout,2026-06-20 06:30:31,pc,
S007239,U05126,add_cart,2026-06-20 06:31:02,mobile,P0366
S000856,U07145,payment_success,2026-06-20 06:31:13,pc,
S007239,U05126,add_cart,2026-06-20 06:31:27,mobile,P0020
S007239,U05126,add_cart,2026-06-20 06:33:19,mobile,P0215
S001765,U01096,payment_success,2026-06-20 06:34:11,mobile,
S007239,U05126,add_cart,2026-06-20 06:34:51,mobile,P0288
S007239,U05126,add_cart,2026-06-20 06:36:16,mobile,P0159
S007239,U05126,add_cart,2026-06-20 06:37:27,mobile,P0096
S007239,U05126,add_cart,2026-06-20 06:38:34,mobile,P0475
S007239,U05126,enter_checkout,2026-06-20 06:40:00,mobile,
S003983,U07525,add_cart,2026-06-20 06:40:46,mobile,P0060
S003983,U07525,add_cart,2026-06-20 06:41:11,mobile,P0165
S003983,U07525,add_cart,2026-06-20 06:41:31,mobile,P0259
S003983,U07525,add_cart,2026-06-20 06:43:09,mobile,P0015
S003983,U07525,add_cart,2026-06-20 06:43:27,mobile,P0262
S003983,U07525,add_cart,2026-06-20 06:45:24,mobile,P0412
S003983,U07525,add_cart,2026-06-20 06:47:23,mobile,P0191
S003983,U07525,add_cart,2026-06-20 06:48:14,mobile,P0322
S010486,U04317,add_cart,2026-06-20 06:55:11,mobile,P0075
S001109,U05462,add_cart,2026-06-20 06:55:41,mobile,P0050
